tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
1QCtwTegsRR8XtgaMpoQLk,Under The Canopy,https://open.spotify.com/track/1QCtwTegsRR8XtgaMpoQLk,2024-05-17,171428,False,50,185,7c6oqqAN19VuIGt7KsKf9t,Under The Canopy,single,3DNCUaKdMZcMVJIS7yTskd,Mayorkun,"['afrobeats', 'afropop', 'nigerian pop']",54,0.836,0.000373,0.0476,0.68,-8.081,2024-05-31,
5b0yXq7lmggkrsVoJZnhy9,See Finish - Mixed,https://open.spotify.com/track/5b0yXq7lmggkrsVoJZnhy9,2023-04-03,99410,False,0,0,7smjY0uZ0qEqf6cOVnupf2,No Long Cap Mixtape (DJ Mix),album,68R99JNwcSkTFtF4csRRJV,GINGO,[],18,0.887,5.75e-06,0.106,0.917,-8.264,2024-05-31,
1deimiQlzca70jziGDtTsm,Pick Up,https://open.spotify.com/track/1deimiQlzca70jziGDtTsm,2023-06-06,156550,False,56,185,17Q3HSD6YVtEGWuhN4HrPU,Pick Up,single,1hNaHKp2Za5YdOAG0WnRbc,Tiwa Savage,"['afrobeats', 'afropop', 'azonto', 'nigerian pop']",59,0.588,0.0,0.32,0.813,-5.565,2024-05-31,"[""Ma kan, ma kan, l'oye nkan"", ""No need shalaye oh, (Run), 'ye oh"", ""(Ob', Obah)"", '(What dem ah say?)', 'Me I no dey understand anymore', 'Everything no dey like e dey before', ""And I know you're working from 9 to 4"", 'I go dey till 10 and you never call', 'Could somebody be trying to take olomi from me?', ""Mehn I don't know what to think"", 'Make I no go poco', 'Ori mi ti fẹ blow', 'But I no go let go', 'I dey on my ten toes', 'Quarrel we go settle', 'No go let the devil kolobi my happiness', ""And that's on G for me"", 'I still dey call you, honey', 'But you no pick my call no more', 'You no dey pick my call no more', 'Ah, no more', ""Don't you play games with my heart"", ""I've been calling you, calling you, calling you, calling you"", 'You no dey pick up (You no dey pick up oh)', 'Ah, no more', ""Don't you play games with my heart"", ""I've been calling you, calling you, calling you, calling you"", 'You no dey pick up, ah, ah', 'If I ever did you wrong, jẹ kin mọ', ""'Cause I no fit take this pain anymore"", 'Gbogbo nkan to shey funmi, e dey get to me', 'Need my mental health very strong', 'What you want?', 'Tell me ""What do you want?""', ""I've been trimming for two month"", 'But I still no hear no compliment', 'Ori mi ti fẹ blow', 'But I no go let go', 'I dey on my ten toes', 'Quarrel we go settle', 'No go let the devil kolobi my happiness', ""And that's on G for me"", 'I still dey call you, honey', 'But you no pick my call no more', 'You no dey pick my call no more', 'Ah, no more', ""Don't you play games with my heart"", ""I've been calling you, calling you, calling you, calling you"", 'You no dey pick up (You no dey pick up)', 'Ah, no more', ""Don't you play games with my heart"", ""I've been calling you, calling you, calling you, calling you"", 'You no dey pick up, ahn, ahn', 'You no dey pick your call', 'Ah, no more', ""Don't you play games with my heart"", ""I've been calling you, calling you, calling you, calling you"", 'You no dey pick up (You no dey pick up)', 'Ah, no more', ""Don't you play games with my heart"", ""I've been calling you, calling you, calling you, calling you"", 'You no dey pick up', 'You no dey pick up oh']"
7FB5261Iv3MRbSz13HYP5l,Different Pattern,https://open.spotify.com/track/7FB5261Iv3MRbSz13HYP5l,2023-12-08,123333,False,68,185,25W5Z67RX9uv82fijyx9Yk,NAHAMciaga,single,4zmZ8lVLzGc84S4v2B1rLx,Seyi Vibez,"['afrobeats', 'nigerian pop']",68,0.691,0.0,0.0657,0.972,-6.873,2024-05-31,
1gyIKXa7Z9gv6RlgG5BkES,Hello,https://open.spotify.com/track/1gyIKXa7Z9gv6RlgG5BkES,2022-03-03,128207,False,30,185,6M2LsYdkNdBf6nGfnuhDdH,Born 2 Shine,album,2HPDMJm4oFd9fQh5N4WIAc,T DOLLAR,['nigerian pop'],44,0.566,0.0,0.332,0.408,-6.544,2024-05-31,
6NMoxQl4vzDW6Qq5x80xYQ,Azul,https://open.spotify.com/track/6NMoxQl4vzDW6Qq5x80xYQ,2023-11-13,344000,False,18,185,4xIHJIcJtut652NMcJWPjw,Melody,album,4CR4bFTPGbejUuBRpAwaJj,Jamie Gold,[],14,0.821,0.0122,0.0502,0.239,-8.284,2024-05-31,
2YAkxPl2ChT9VFMuio7sdh,Mistake - Instrumental,https://open.spotify.com/track/2YAkxPl2ChT9VFMuio7sdh,2023-03-09,212375,False,32,185,5kZ5RktXVs09hcSLHxtsmj,Mistake (Instrumental),single,1X7glgDhqNq1qn0Qv9g3K4,Tempoe,['afrobeats'],63,0.858,0.859,0.347,0.747,-7.042,2024-05-31,
5aYcdAo0OCkV9lxQFFWaVg,Double,https://open.spotify.com/track/5aYcdAo0OCkV9lxQFFWaVg,2024-05-30,168779,True,53,185,3yVzzFCkrfzcmT8koofo0e,Double,single,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",68,0.761,0.00162,0.0861,0.753,-5.098,2024-05-31,"['I double the money, the baby, and everything that you need', 'Oh ye, ye, ye (Ye, ye, ye)', 'I double the money, the baby, and everything that you need', 'Oh ye, ye, ye (Ye, ye, ye)', 'Eh, ja, oh, eh, ja, oh', 'Krrika', 'I double the money, the baby, and everything that you need', 'Oh ye, ye, ye (Ye, ye, ye)', 'I double the money, the baby, and everything that you need', 'Oh ye, ye, ye (Ye, ye, ye)', 'Girl I promise, oh yeah (Eh, eh)', 'I promise to always be there (Eh, eh)', 'Even when you mess up, yeah, yeah (Eh, eh)', 'Na me go still tell you ""No Vex"" (Eh, eh)', 'I go give you respect (Eh, eh)', 'The respect I give my mama (Eh, eh)', 'You say make I give you pikin (Eh, eh)', 'Make I give you Jela and Jalil (Eh, eh)', 'Oh sisi', ""You're beautiful from head to toe"", 'Oh sisi', ""You're beautiful from head to toe"", 'Baby sha, tu ru ru tu tu (Tu ru ru)', 'Tu ru ru tu tu', 'Baby', 'Tu ru ru tu tu', 'Baby sha, tu ru ru tu tu (Tu tu)', 'Tu ru ru tu tu', 'Baby', 'Tu ru ru tu tu', 'Baby sha', 'You gat a pretty face sha', 'You gat a pretty body sha', ""But then you're never gonna allow me, allow me touch"", ""You're way too pretty for me"", ""You're way too pretty"", ""Girl I'll give the world, my love (Eh, eh)"", ""I'll give you the things you love (Eh, eh)"", 'I no wan trouble you (Eh, eh)', 'I no wan trouble you (Eh, eh)', 'Na me be the beast to your beauty (Eh, eh)', 'Give you the key to the new crib (Eh, eh)', 'I no wan trouble you (Eh, eh)', 'I no wan trouble you (Eh, eh)', 'Oh sisi', ""You're beautiful from head to toe"", 'Oh sisi', ""You're beautiful from head to toe"", 'Baby sha, tu ru ru tu tu', 'Tu ru ru tu tu', 'Baby', 'Tu ru ru tu tu', 'Baby sha, tu ru ru tu tu', 'Tu ru ru tu tu', 'Baby', 'Tu ru ru tu tu', 'Baby sha, tu ru ru tu ru', 'Tu ru ru tu tu', 'Baby sha']"
2u2Rsz3hb2KO5YxV5Rr5js,MEN MOUNT,https://open.spotify.com/track/2u2Rsz3hb2KO5YxV5Rr5js,2024-05-03,190786,True,35,185,3gYxC3PsBBi3MZR2678Djo,AREA BOYZ (DELUXE),album,31Ua7zSTJxegjyd49ujbSA,NSG,"['afrobeats', 'afroswing', 'uk dancehall', 'uk hip hop']",55,0.644,0.00471,0.226,0.516,-4.603,2024-05-31,"['Вар, bар', 'Smokey settings', 'Grrr', 'Wahgwan', 'Yeah', 'This girl wey I see for junction, yeah, yeah', 'BBL but can the nyash function? Yeah', 'This girl wey I see for junction', 'BBL but can the nyash function?', 'Bro brought the wap to the function', ""Stop moving thirsty, you're gonna get some"", ""If it's not tequila, I don't want some"", ""If she got a slim waist, I'll spend a lump sum"", ""In the T, I'm a vagabond"", ""Balls the weed, there's feds at the junction"", 'Men mount, oh, men mount', 'Para dey body', ""Dem boys don't want smoke"", 'Only run from police', 'Trust fund, babe, but she want an OG', 'Always got it on me', 'Вар, bap, bap, bap, mm', ""Don't let bro let it squeeze"", 'Four car convoy, met bro at the junction', 'He said he wants to bring it to the function', 'Any violation, eruption', 'Bro gonna fling it out, cause a distraction', 'African man, Evian dey', 'Walk in the room, feel my presence in the place', 'African man, pounds, I get paid', 'Rebellious ways, got a toolie on my waist', 'Bro went court, another area gone', ""Straight out the slums, I'm a area don"", ""All my enemies fall, that's a area done"", 'Brodie got it on him? Said he got it for fun', 'You want me fall, so onyɛaayɛ soorrrmii', ""Said he's on me, but he wasn't when he saw me"", 'Dem boy chat too much, you bore me', ""Men mount, if you try it, you're a dummy"", 'Men mount, oh, men mount', 'Para dey body', ""Dem boys don't want smoke"", 'Only run from police', 'Trust fund, babe, but she want an OG', 'Always got it on me', 'Вар, bap, bap, bap', ""Don't let bro let it squeeze"", 'Gyalie said she love me', 'Said she wanna fuck me', 'Do me naughty, naughty', ""Bounce it if it's for real"", 'Never ever dull me', 'Living life according', 'Do it all for mummy', 'Sweet life Zach and Cody', 'Men mount to the fullest', 'High voltage', 'Men dey para', 'Men bam yakata', 'Sho le fi hip-hop jo bata', 'He got fried like akara', 'She wan do me shakara', 'Sending me rubbing stickers', 'Send money to my aza', 'Spoilt for choice, I still make the wrong choice', 'Man on fire, approach with caution', '??? come teach you lesson', ""I paid my dues, now they can't pay attention"", 'Link my girl after pilates', 'She a prima, like her latte hot', 'Fuck her like ???', 'Ding, dong ???', 'Men mount, oh, men mount', 'Para dey body', ""Dem boys don't want smoke"", 'Only run from police', 'Trust fund, babe, but she want an OG', 'Always got it on me', 'Вар, bap, bap, bap', ""Don't let bro let it squeeze""]"
2FG5oQXJdQC5taNJxTvFKb,BADMAN BOUNCE (feat. Reeplay and Duncan Mighty),https://open.spotify.com/track/2FG5oQXJdQC5taNJxTvFKb,2023-12-01,226019,True,51,183,59oUX928TvSEtKvCPREKVW,EZIOKWU (UNCUT),album,3LOm0AZjpwVQebvkyanjDy,ODUMODUBLVCK,"['afro drill', 'afrobeats', 'nigerian pop']",65,0.502,8.12e-06,0.34,0.569,-7.521,2024-05-31,
5v9Ixug810aeOxyS4EXpSq,Gock Am,https://open.spotify.com/track/5v9Ixug810aeOxyS4EXpSq,2019-07-12,160234,False,31,185,1UphLDrajS1nHFg2DmrSPL,Cray Cray,single,3Uv5hfyuC7TkLsQ6p4ikSb,Crayon,"['afrobeats', 'nigerian pop']",59,0.863,2.26e-05,0.0863,0.782,-4.389,2024-05-31,
4yZIlBKbrvOfQlhR0oZvwS,Rhythm & Blues,https://open.spotify.com/track/4yZIlBKbrvOfQlhR0oZvwS,2023-09-12,144026,False,65,183,5avPK0nUF9JHE01pCFW0mB,Rhythm & Blues,single,3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,['afrobeats'],78,0.589,1.35e-05,0.28,0.619,-9.031,2024-05-31,"['Illuminate', 'Oh, yeah', 'Oh-oh, oh-oh', 'Butterfly for my belly', ""You givin' me energy"", 'I don dey lose my composure', ""Got me losin' control"", ""Givin' me more than I need"", ""Everythin' wey you carry for body (Oh, yeah)"", 'Even if water carry me, bebe', 'No fit to revise you, my oreke', 'My rhythm, my blues (Yeah, yeah)', 'My heart it beat to your rhythm from Monday to Sunday (Yeah)', 'Say you be my gold (My gold)', ""My silver, na everythin' I go do for my bebe"", 'My rhythm, my blues', 'My heart it beat to your rhythm from Monday to Sunday', 'Say you be my gold (My gold)', ""Yeah, na everythin' I go do for my bebe"", 'My jigga, my muse (My muse)', ""Everythin', my bebe"", 'My rhythm, my blues', 'So many tings you de do, nobody do me like you do', 'My jigga, my muse (My muse)', ""Everythin', my bebe"", 'My rhythm, my blues (Oh-oh)', 'So many tings you de do, nobody do me like you do', 'No fit carry you play, I fit to lose (To lose)', 'Carry my love, put it all on you (On you)', 'And I get the money, money for two (For two)', 'Cover my retina when you come through (Come through)', 'Na you be my personal person (My person)', 'Forget ichdera ini blessing', 'Other guys e done teach me lesson', 'Say na only you wey no dey stress me, personal person', 'My jigga, my muse (My muse, my muse)', ""Everythin', my bebe (My bebe)"", 'My rhythm, my blues (Oh-oh)', 'So many tings you de do, nobody do me like you do', 'My jigga, my muse (Oh-oh-oh, muse)', ""Everythin', my bebe, eh"", 'My rhythm, my blues (Oh-oh)', 'So many tings you de do, nobody do me like you do', 'Carry you for my head, my shoulder', 'Walk for you, my knees and toes', 'Na you dey high me, I no wan sober', 'Nobody do me like you do', 'Carry you for my head, my shoulder (Oh, carry you)', 'Walk for you, my knees and toes (Toes)', 'Na you dey high me, I no wan sober (Oh, oh, oh)', 'Nobody do me like you do (Oh, oh)', '(My jigga, my muse)', 'My bebe (My jigga, my muse)', 'Oh, oh-oh-oh (My jigga, my muse)', 'Nobody do me like you do (My jigga, my muse)', 'Baby (My jigga, my muse)', 'Nobody do me like you do, you do (My jigga, my muse)', 'You do, you do, you do (My jigga, my muse)', 'Yeah, yeah']"
2oXElJdmnDXKkeWNEYiK7A,Too Busy To Be Bae,https://open.spotify.com/track/2oXElJdmnDXKkeWNEYiK7A,2023-12-11,177203,False,60,185,6tmgVhYZuO8KOaj202zAsy,Too Busy To Be Bae,single,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",68,0.915,0.0,0.0894,0.556,-6.245,2024-05-31,"['Shebi I tell you now?', 'P (bae)', 'Rugged, I hail', 'One, two, three', 'When I go girl, I no go return', 'I need one night girl ótitán', 'Relationship be like job', 'And I no get CV at all (swear)', 'And you know Vado, ọmọ tàn', 'Ọmọ wo Gucci, Louis Vuitton', 'But the lamba na turn by turn', 'You have to wait ′til e reach your turn again', 'My head dey hot (ye!)', 'My brain dey touch (ye, ye!)', 'Dem don use me pá, so no time for love', 'I be bad boy 2-4', 'Baby, stand up, move on', 'A new girl is coming', 'And your presence is dulling', 'Stop playing, asìkò n lo bi money', 'If no be Jesus is coming, I no wan born again', 'Some of us too busy to be bae (aya-ya-ya, over)', 'Some of us too busy to be bae (oh my jero)', 'Some of us too busy to be somebody baby', 'Busy to be somebody baby (ye!)', 'Some of us too busy to be bae', 'Some of us too busy to be bae', 'Some of us too busy to be somebody baby', 'Busy to be somebody baby', 'My head dey hot', 'My brain dey touch (ye!)', 'Dem don use me pá, so no time for love', 'I be bad boy 2-4', 'Baby, stand up, move on', 'A new girl is coming', 'And your presence is dulling', 'Stop playing, àsìkò ń lọ bi money', 'If no be Jesus is coming, I no wan born again', 'I no dey like gen z', 'Dem dey too like to gum body', 'Na just say that my thing, thing sweet', 'My body for nobody (sure)', 'I no like to dey foreplay', 'If I foreplay, I no go tey (yen yen yen)', 'And I no like to dey romance', ""'Cause romance dey kill the pro max"", 'My head dey hot (ye!)', 'My brain dey touch (ye, ye!)', 'Dem don use me pá, so no time for love', 'I be bad boy 2-4', 'Baby, stand up, move on', 'A new girl is coming', 'And your presence is dulling', 'Stop playing, àsìkò ń lọ bi money', 'If no be Jesus is coming, I no wan born again', 'Some of us too busy to be bae (aya-ya-ya, over)', 'Some of us too busy to be bae (oh my jero)', 'Some of us too busy to be somebody baby', 'Busy to be somebody baby (ye)', 'Some of us too busy to be bae', 'Some of us too busy to be bae (oh my jero)', 'Some of us too busy to be somebody baby', 'Busy to be somebody baby (TiMi JaY OnD Track)']"
1KCCxeit3q5wJXxDmRgbl3,OVER DEM,https://open.spotify.com/track/1KCCxeit3q5wJXxDmRgbl3,2023-03-30,198801,False,57,185,6lI21W76LD0S3vC55GrfSS,Timeless,album,0Y3agQaa6g2r0YmHPOO9rh,Davido,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",70,0.733,0.00127,0.0427,0.763,-5.549,2024-05-31,"['Over dem all', 'If dem wan turn Goliath', 'I be David for life', 'Oluwa dey my side', 'Over dem all', 'If dem wan turn Goliath', 'I be David for life', 'Oluwa dey my side oh', 'Over dem all', 'Over dem all', 'Over dem all', 'Over dem all, all, all', 'Over dem all', 'Over dem all (And if dem wan do gra gra)', 'Over dem all', 'Over dem', 'I dey sip my Martel', 'I pin down with my cartel', 'Number one no forget', 'If you dey vex make you go kick bucket (Oh no)', 'I no fit fake it oh', 'I swear to God', 'Dem no fit chain me oh', 'Dem go come beg for my mercy oh', 'But dem wan play me like Messi oh (Shekpe!)', 'Dem been dey call my phone', 'Dem been dey call my own', 'Their heart be like stone', 'But I fly over them like drone', 'Over dem all', 'If dem wan turn Goliath', 'I be David for life', 'Oluwa dey my side (Iye)', 'Over dem all', 'If dem wan turn Goliath', 'I be David for life', 'Oluwa dey my side oh', 'Over dem all', 'Over dem all', 'Over dem all', 'Over dem all, all, all (If dem wan turn-)', 'Over dem all', 'Over dem all (And dem wan do gra gra)', 'Over dem all', 'Over dem', 'Too many blessings me I no fit talk', 'If them dey wait make them see me flop', 'Them go wait till thy kingdom come', 'You carry gun, me I carry bomb', 'We go dey shock dem like high tension', 'Who know say Uncle Demola go become governor', 'You know say God dey my back everytime I come through', ""That's true"", 'I no fit fake it oh', 'I swear to God', 'Dem no fit chain me oh', 'Dem go come beg for my mercy', 'But dem wan play me like Messi oh (Shekpe!)', 'Dem been dey call my phone', 'Dem been dey call my own', 'Their heart be like stone', 'But I fly over them like drone, oh no', 'If dem wan turn Goliath', 'I be David for life', 'Oluwa dey my side', 'If dem wan turn Goliath', 'I be David for life', 'Oluwa dey my side oh']"
7ydy7ryXw7XM5QtE3bNYaW,NO SLEEP $$$ (feat. Young Jonn),https://open.spotify.com/track/7ydy7ryXw7XM5QtE3bNYaW,2023-10-27,187368,False,56,184,0PhhdE2E1kmaCWIvomj6Fj,Emeka Must Shine,album,12kjvw4e3gLp6qVHO65n7W,Blaqbonez,"['afrobeats', 'nigerian hip hop', 'nigerian pop']",58,0.533,0.0,0.273,0.7,-5.56,2024-05-31,
1iK4WmF6GadLmn3aKl7J5m,Baddest Boy,https://open.spotify.com/track/1iK4WmF6GadLmn3aKl7J5m,2021-11-26,141599,True,48,185,4aZ5mACoXg9oVBAX08u4fv,God is Bigger Than Man,album,72Z2AhMKpxZjLNnPMyinUE,Skiibii,"['afrobeats', 'nigerian pop']",48,0.875,0.188,0.343,0.488,-7.106,2024-05-31,
61ax16uOIj7YpuC69leZzC,Watermami,https://open.spotify.com/track/61ax16uOIj7YpuC69leZzC,2024-03-08,184066,False,40,185,2ZruhXCGeX3WgAUNnfRJWw,Loveless,single,3NbqBIc16CNAe5nYSmHR3p,JAE5,"['afrobeats', 'nigerian pop']",53,0.781,0.0,0.326,0.743,-5.502,2024-05-31,
1rHPk2p3MQTh2wloo3P9zE,Perfect Combi,https://open.spotify.com/track/1rHPk2p3MQTh2wloo3P9zE,2023-10-26,181063,False,64,185,6nFn6Yq8eq2UYaU0Lkteiv,Perfect Combi & Naana,single,4tIKaxUmpXzshok2yCnwdf,King Promise,"['afrobeats', 'ghanaian alternative', 'ghanaian pop']",60,0.871,6.18e-05,0.0685,0.873,-8.114,2024-05-31,
3kqE7QmylUIJV3QXC6arrR,Kolomental,https://open.spotify.com/track/3kqE7QmylUIJV3QXC6arrR,2022-05-06,197000,False,68,185,1oSN6MKvpXR5WOHnsPi05w,Outlaw,album,1E5hfn5BduN2nnoZCJmUVG,Victony,"['afrobeats', 'nigerian pop']",68,0.781,0.0241,0.0918,0.595,-6.897,2024-05-31,"['I no fit reason am e go kpai me', 'I no fit reason am e go kpai me', 'My brother oh', 'I no fit calculate the calculus, e plenty gan oh', 'I no fit reason how many people offend me gan oh', 'Inside the life, na inside the cacus', 'Open my eyes lord make I Dey see uh huh', 'Make I face my front', 'Make obanje no use me test run', 'Make potopoto no stain my cloth', 'Home advantage everytime I ball', 'Cos na only jah wey Dey set my court', 'Dey my own lane as I run my run', 'Me I no dey for their tag along', 'Home advantage everytime I ball', 'Cos na only jah wey dey set my court oh', 'I no fit reason am e go kpai me', 'I no fit reason am e go headache me oh oh', 'I no fit reason the reason, for the season', 'If I reason, if I reason am', 'I fit go dey', 'Kolomental eh', 'Kolomental eh', 'Kolomental ah', 'Kolomental eh', 'Kolomental ah', 'Kolomental eh eh eh', 'I fit go dey', 'Kolomental ah', 'Kolomental eh', 'Kolomental ah ah ah ah', 'Ah ah ah ah', 'Make I no mental ah', 'This drive na follow come', 'Still dreaming but I no sleep', 'Clear picture no photoshop', 'Many man calling but I no pick', 'Many man calling', 'Many digging for me but I no fall', 'Cos as all of their plan Dey jaga', 'Make I face my front', 'Make obanje no use me test run', 'Make potopoto no stain my cloth', 'Home advantage Everytime I ball', 'Cos na only jah wey Dey set my court', 'Dey my own lane as I run my run', 'Me I no dey for their tag along', 'Home advantage everytime I ball', 'Cos na only jah wey dey set my court oh', 'I no fit Reason am e go kpai me oh', 'I no fit reason am e go headache me oh oh', 'I no fit reason the reason, for the season', 'If I reason, if I reason am', 'I fit go dey', 'Kolomental eh', 'Kolomental eh', 'Kolomental ah', 'Kolomental eh', 'Kolomental ah', 'Kolomental eh eh eh', 'I fit go dey', 'Kolomental ah', 'Kolomental eh', 'Kolomental ah ah ah ah', 'Ah ah ah ah', 'Make I no mental ah']"
3q29n7RqZ4lRzfnKzIqDZy,SCAR,https://open.spotify.com/track/3q29n7RqZ4lRzfnKzIqDZy,2023-04-20,203333,False,46,185,6DYZXRdAM1qUFdFVGoUlC5,SCAR,single,4QLKyJHQZs4nlsQIEFb8Gt,Song bird,[],27,0.656,0.000207,0.0613,0.688,-5.876,2024-05-31,
3qH7uGwlgr7tmoL4ksRhPi,Jaga Jaga (with Babyboy AV),https://open.spotify.com/track/3qH7uGwlgr7tmoL4ksRhPi,2023-09-29,226000,False,62,185,0Fk776T5l13Djn3clViXxp,Jaga Jaga (with Babyboy AV),single,1E5hfn5BduN2nnoZCJmUVG,Victony,"['afrobeats', 'nigerian pop']",68,0.788,0.363,0.182,0.452,-9.207,2024-05-31,"['Oh oh oh', 'Oh oh oh', 'Hmm hmm', 'Oh oh oh', 'Oh oh', 'Oh oh oh', 'Aye', 'My life is a different story', 'It’s a movie written by God', 'My heart on my sleeve so baby', 'My wrist gon’ drip enough blood', 'My dice got the heavenly roll and', 'My six got a perfect landing', 'My life is a different story', 'It’s a movie written by…', 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga oh', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga oh', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'Kuru, kuru kuru kuru', 'Kookoorookoo omo morning don reach', 'Find cash pass lady donli', 'Kuru, kuru kuru kuru', 'She know where the struggle don reach', 'She come start to do for her fans only', 'Ah hmm', 'This pain, dey my head 365 days', 'Soldier man no look side ways', 'Soldier man, no look my age oh', 'Hmm hmmm', 'Earth quake, soldier man no gree migrate', 'Mami water right and left', 'Soldier man no gree hydrate oh', 'Hmm hmm oh', 'My life is a different story', 'It’s ah movie written by God', 'My heart on my sleeve so baby', 'My wrist gon’ drip enough blood', 'My dice got the heavenly roll and', 'My six got a perfect landing', 'My life is a different story', 'It’s a movie written by…', 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga oh', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'That’s a story you’d pay to document', 'Kept it running even when I lost my legs', 'No accident wey happen accidentally', 'E be destiny plotting', 'E hook me for neck like bow tie', 'That’s why you see me clinging to the most high', 'That’s my father never dropped his chaplet', 'And that’s why you acting like you seen ghost, I', 'Never buckle under pressure (never)', 'For kolawole I been Dey beg God', 'As-Salaam-Alai, now I’m bout to be an export (ehen)', 'Them look me for my wheel chair', 'Think say I wan Dey play dress up (oh no)', 'Them been no wan gree say I be next up', 'They try shadow all my effort', 'But I go dey move until I reach God', 'Olofofo go dey escort', 'My life jagajaga', 'My life wuruwuru', 'I Ddey thank God for mercy oh', 'I for don enter kuru', 'My life jagajaga', 'My life wuruwuru', 'I dey thank God for mercy oh', 'I for don enter kuru', 'My life is a different story', 'It’s ah movie written by God', 'My heart on my sleeve so baby', 'My wrist gon’ drip enough blood', 'My dice got the heavenly roll and', 'My six got a perfect landing', 'My life is a different story', 'It’s a movie written by…']"
27q7h5x84WFrJY3nuSazaB,Bad Intentions,https://open.spotify.com/track/27q7h5x84WFrJY3nuSazaB,2024-05-30,194181,False,31,185,5COQlZAbe4e3uklPQlOTuS,Bad Intentions,single,6l1wMjMtPsD4Y7khSsbjyR,Deola,[],13,0.503,0.000204,0.18,0.475,-9.174,2024-05-31,
71iknvVFjHMMs0nit8eh2M,Doyin,https://open.spotify.com/track/71iknvVFjHMMs0nit8eh2M,2019-08-23,153962,False,45,185,3G9nwad9keufs9f45T69Z9,Doyin,single,4TAoP0f9OuWZUesao43xUW,Mr Eazi,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']",59,0.683,5.5e-06,0.224,0.41,-4.751,2024-05-31,"['Zagawhat?', 'Doyin, your love dey high me like e be kpoli (Ye)', 'We suppose to link up but you be jonzing (Me)', 'But e be your love dey high me like e be kpoli', ""O baby don't leave me lonely"", 'Tony (Tony o), you say you love me I say na story (Na story o)', 'No be by mouth o you gotta show me', ""If I'm the one you gats be only (O baby no tell me story o)"", 'I got a pocket full of money and all I wanna do is spend it on you', 'This feeling e dey killy me baby tell me what I for do', ""'Cause your love e be relevant and I dey like your belly dance"", 'And your pose e be elegant ye (Zagadat)', 'Baby you be onye oma (Onye oma)', 'O ya ma sé panana (Panana)', 'Original no panda o, o ya ma sé dada', 'I remember what you told me, say I be bad girl but nobody holy', 'Doyin, your love dey high me like e be kpoli (Ye)', 'We suppose to link up but you be jonzing me', 'But e be your love dey high me like e be kpoli', ""O baby don't leave me lonely"", 'Tony, you say you love me I say na story (Na story o)', 'No be by mouth o you gotta show me', ""If I'm the one you gats be only (O baby no tell me story o)""]"
5NnV3JHbagCAE7cgkydp6i,Be Happy,https://open.spotify.com/track/5NnV3JHbagCAE7cgkydp6i,2023-12-17,152459,False,24,185,5y07hTaFx5QrJHzE0jbhtX,5 Star,album,6637eWPPoj6GB8HLaT8Ett,Lil Frosh,"['afrobeats', 'nigerian pop']",33,0.798,5.22e-06,0.298,0.7,-5.285,2024-05-31,
3J6APt513Rv9lN7auorpw5,Wayo,https://open.spotify.com/track/3J6APt513Rv9lN7auorpw5,2024-05-24,149454,False,56,185,2YCEgok5pslGRKb6LmUfMf,Wayo,single,6IhG3Yxm3UW98jhyBvrIut,Tekno,"['afrobeats', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",56,0.843,5.73e-05,0.097,0.588,-5.726,2024-05-31,[]
2RMuvAVOdLuoxgDlptZ7k4,Conditional,https://open.spotify.com/track/2RMuvAVOdLuoxgDlptZ7k4,2023-09-15,130714,False,16,185,1JRfBtfa1lySuS78h5qbdF,Book of JO,single,0kxrGyrzE6HZpSDOMw9p0p,Imanjozzy,[],14,0.801,0.000755,0.0458,0.839,-10.799,2024-05-31,
7Gc7tNSocAypLct0MYYzmk,Yini Ngathi (Insane),https://open.spotify.com/track/7Gc7tNSocAypLct0MYYzmk,2023-10-13,347148,False,57,185,3JiFfwtbTsNzQO2Of6xk5W,Yini Ngathi,single,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,['amapiano'],47,0.869,0.0252,0.065,0.146,-11.258,2024-05-31,
